Frequency(Hz) Real_refrac Imag_refrac Real_diel Imag_diel Real_cond AmplitudeSample AmplitudeRef PhaseSample PhaseRef
678710937500.00   3.10822511   0.90000000    8.85106332    5.59480519 211.25082596   0.00000074   0.00005350 102.57737905   93.37436510
683593750000.00   3.10822511   0.89000000    8.86896332    5.53264069 210.40649812   0.00000075   0.00005383 103.30835942   94.04061226
688476562500.00   3.10822511   0.88000000    8.88666332    5.47047619 209.52839716   0.00000076   0.00005415 104.03964650   94.70690967
693359375000.00   3.10822511   0.87000000    8.90416332    5.40831169 208.61652309   0.00000078   0.00005447 104.77123546   95.37325717
698242187500.00   3.10389610   0.86500000    8.88594602    5.36974026 208.58734792   0.00000079   0.00005479 105.50312104   96.03965464
703125000000.00   3.10389610   0.86000000    8.89457102    5.33870130 208.83186197   0.00000080   0.00005511 106.23529756   96.70610198
708007812500.00   3.10389610   0.85000000    8.91167102    5.27662338 207.83694273   0.00000082   0.00005542 106.96775907   97.37259913
712890625000.00   3.10389610   0.84000000    8.92857102    5.21454545 206.80829742   0.00000083   0.00005572 107.70049932   98.03914608
717773437500.00   3.10389610   0.83500000    8.93694602    5.18350649 206.98535931   0.00000085   0.00005603 108.43351185   98.70574283
722656250000.00   3.10389610   0.82500000    8.95354602    5.12142857 205.89769337   0.00000086   0.00005633 109.16679002   99.37238941
727539062500.00   3.10389610   0.81500000    8.96994602    5.05935065 204.77630134   0.00000087   0.00005662 109.90032710  100.03908591
732421875000.00   3.10389610   0.81000000    8.97807102    5.02831169 204.88591109   0.00000089   0.00005691 110.63411624  100.70583240
737304687500.00   3.10389610   0.80000000    8.99417102    4.96623377 203.70549843   0.00000090   0.00005720 111.36815056  101.37262903
742187500000.00   3.10389610   0.79000000    9.01007102    4.90415584 202.49135970   0.00000092   0.00005749 112.10242318  102.03947593
747070312500.00   3.10389610   0.78500000    9.01794602    4.87311688 202.53351730   0.00000093   0.00005777 112.83692723  102.70637329
751953125000.00   3.10389610   0.77000000    9.04127102    4.78000000 199.96190401   0.00000095   0.00005804 113.57165588  103.37332129
756835937500.00   3.10389610   0.76500000    9.04894602    4.74896104 199.95347249   0.00000096   0.00005832 114.30660241  104.04032015
761718750000.00   3.10389610   0.75500000    9.06414602    4.68688312 198.61286097   0.00000098   0.00005859 115.04176017  104.70737010
766601562500.00   3.10389610   0.75000000    9.07167102    4.65584416 198.56227186   0.00000099   0.00005885 115.77712264  105.37447139
771484375000.00   3.10389610   0.74500000    9.07914602    4.62480519 198.49481971   0.00000100   0.00005911 116.51268345  106.04162428
776367187500.00   3.10389610   0.74000000    9.08657102    4.59376623 198.41050452   0.00000102   0.00005937 117.24843636  106.70882905
781250000000.00   3.10389610   0.73000000    9.10127102    4.53168831 196.96028325   0.00000103   0.00005963 117.98437532  107.37608598
786132812500.00   3.10389610   0.72500000    9.10854602    4.50064935 196.83381047   0.00000105   0.00005988 118.72049446  108.04339537
791015625000.00   3.10389610   0.72000000    9.11577102    4.46961039 196.69047465   0.00000106   0.00006012 119.45678809  108.71075751
